precio_promedio,temp_min_c,temp_avg_c,temp_max_c,precio_importacion_usd,year,precio_lag1,precio_lag2,precio_lag3,precio_ma3,precio_ma6,precio_ma12,precio_std3,precio_importacion_mxn,precio_promedio_log,cosecha_tons_log,embarques_tons_log,precio_promedio_boxcox,temp_avg_c_boxcox,month_cos
38.04189511992286,13.9,20.9,27.9,2.0207854644053143,2019.0,40.34643141033143,45.517651574526155,59.87071387231029,41.301992701593484,57.001539412973045,50.794531529333504,3.828388261155611,54.95709967552764,3.664635303397528,0.0,0.0,2.4895618962412005,1773.1983307591217,0.8660254037844384
39.402415824317146,9.9,18.3,26.7,2.0930563240666302,2019.0,38.04189511992286,40.34643141033143,45.517651574526155,39.26358078485715,49.19340792633336,51.392016119184994,1.158524170912448,54.95709967552764,3.69888958081091,0.0,0.0,2.504435006074147,1252.2490629141562,1.0
44.34724375422592,9.3,17.8,26.2,2.355725583136007,2020.0,39.402415824317146,38.04189511992286,40.34643141033143,40.597184899488646,44.587725259272304,52.31230217022977,3.3181260083465807,54.95709967552764,3.81434939751956,0.0,0.0,2.5537254372244957,1164.96771444789,0.8660254037844387
54.32433249283639,10.8,19.5,28.2,2.885708535786208,2020.0,44.34724375422592,39.402415824317146,38.04189511992286,46.02466402379315,43.66332836269331,54.10039701822485,7.601065934204509,54.95709967552764,4.013212820664806,0.0,0.0,2.6356558405006028,1478.4065435691489,0.5000000000000001
58.07984323592652,13.0,22.4,31.7,3.085201266028242,2020.0,54.32433249283639,44.34724375422592,39.402415824317146,52.25047316099628,45.75702697292672,55.776031718893904,7.097305229972604,54.95709967552764,4.0788898042393225,0.0,0.0,2.661913392031167,2127.855189943328,6.123233995736766e-17
49.414652007980905,13.5,23.2,32.8,2.624906308994029,2020.0,58.07984323592652,54.32433249283639,44.34724375422592,53.939609245581266,47.26839707253495,54.43513822875596,4.345387639434576,54.95709967552764,3.9202818472721326,0.0,0.0,2.5978281645440737,2334.1106475085007,-0.4999999999999998
45.961941367410674,14.2,23.5,32.8,2.441498320163108,2020.0,49.414652007980905,58.07984323592652,54.32433249283639,51.15214553710603,48.58840478044959,52.79497209671131,6.243000019746837,54.95709967552764,3.8493375155386413,0.0,0.0,2.5684092373089715,2414.610179353606,-0.8660254037844387
44.45548262374937,17.4,24.9,32.4,2.361475231872673,2020.0,45.961941367410674,49.414652007980905,58.07984323592652,46.61069199971365,49.43058258035497,49.31199525334416,2.5424394353769686,54.95709967552764,3.816733443133765,0.0,0.0,2.5547296726930924,2813.609792582392,-1.0
40.333055308595796,16.9,23.5,30.1,2.142491893364729,2020.0,44.45548262374937,45.961941367410674,49.414652007980905,43.58349309991862,48.76155117274994,46.67463821601112,2.913994485758818,54.95709967552764,3.7216625505093646,0.0,0.0,2.5142592711427083,2414.610179353606,-0.8660254037844388
41.47514156777562,16.8,23.1,29.5,2.2031595153213166,2020.0,40.333055308595796,44.45548262374937,45.961941367410674,42.08789316670693,46.62001935190648,45.1416738572999,2.1284266803616543,54.95709967552764,3.7489190005194954,0.0,0.0,2.5259512564334856,2307.66253040593,-0.5000000000000004
37.13148192227766,16.3,22.7,29.0,1.9724243154508632,2020.0,41.47514156777562,40.333055308595796,44.45548262374937,39.6465595995497,43.12862579963167,44.442826386279194,2.251733120928253,54.95709967552764,3.641040238109728,0.0,0.0,2.4792496328272047,2203.7794367736005,-1.8369701987210297e-16
32.28225543098235,14.0,22.2,30.4,1.7148334047896647,2020.0,37.13148192227766,41.47514156777562,40.333055308595796,36.96295964034521,40.27322637013191,43.77081172133344,4.598759474101833,54.95709967552764,3.505024385020285,0.0,0.0,2.4187165914600777,2078.1767194630756,0.5000000000000001
29.275459592587325,11.6,20.6,29.6,1.5551124101991254,2020.0,32.28225543098235,37.13148192227766,41.47514156777562,32.89639898194911,37.49214607432802,43.04027542738881,3.963855564604051,54.95709967552764,3.410337469921366,0.0,0.0,2.375461667889962,1707.1451698398237,0.8660254037844384
29.43495525776064,9.2,17.9,26.5,1.5635848199148312,2020.0,29.275459592587325,32.28225543098235,37.13148192227766,30.330890093776773,34.98872484666323,42.2096537135091,1.6918125564719795,54.95709967552764,3.4155917918531573,0.0,0.0,2.377886347652828,1182.103608490897,1.0
32.63259497768556,7.9,17.5,27.1,1.7334434414703406,2021.0,29.43495525776064,29.275459592587325,32.28225543098235,30.447669942677845,33.705314791511526,41.233432982130736,1.8938803481881537,54.95709967552764,3.515495685358872,0.0,0.0,2.423443353898784,1114.511003074908,0.8660254037844387
